column,graph_kind,mean_abs_response,mean_response,nn,repeat,source_case,sweep,target_case
4,learned,0.2457062470670816,-0.12140246590136498,1,1,4,8,2
5,learned,0.20206259706852303,-0.1532500832824325,1,1,4,8,2
6,learned,0.17191713994164448,-0.06775751342321701,1,1,4,8,2
7,learned,0.1580480686014549,0.09631393339243327,1,1,4,8,2
8,learned,0.19604250893315944,0.10836379856771108,1,1,4,8,2
1,learned,0.3939434268092055,-0.18759075609056844,1,1,4,9,2
2,learned,0.19958245172874897,-0.1139423774667399,1,1,4,9,2
3,learned,0.18788366451018634,0.04313458224033158,1,1,4,9,2
4,learned,0.20210338924008756,-0.11737386300314034,1,1,4,9,2
5,learned,0.1815345026217593,-0.1671584353203452,1,1,4,9,2
6,learned,0.16281844463957915,-0.08359717063880559,1,1,4,9,2
7,learned,0.20365289658036448,0.11978127186058837,1,1,4,9,2
8,learned,0.1972301779359691,0.023795733893619997,1,1,4,9,2
1,learned,0.40629566837497866,-0.1444194166126547,1,1,4,10,2
2,learned,0.19672736545723313,-0.09287495966912054,1,1,4,10,2
3,learned,0.17598673879764978,0.05395087802378447,1,1,4,10,2
4,learned,0.2867070264238931,-0.11164712509813025,1,1,4,10,2
5,learned,0.1680049639973839,-0.13958191956867905,1,1,4,10,2
6,learned,0.2008954539215337,-0.10793157077874807,1,1,4,10,2
7,learned,0.2049561649965512,0.13132802115417366,1,1,4,10,2
8,learned,0.18407655924621863,0.049615440028581835,1,1,4,10,2
1,learned,0.44344330106209706,-0.042089311351003106,1,1,4,11,2
2,learned,0.2299410682151559,-0.08832810746616919,1,1,4,11,2
3,learned,0.20542301169727017,0.10582210128920272,1,1,4,11,2
4,learned,0.24951757001658068,-0.17704377482369618,1,1,4,11,2
5,learned,0.2032533693146077,-0.15442992835329244,1,1,4,11,2
6,learned,0.18747823512252038,-0.12834453417228286,1,1,4,11,2
7,learned,0.21820174194608943,0.09653807854401382,1,1,4,11,2
8,learned,0.17895632377544377,0.0480335890015487,1,1,4,11,2
1,learned,0.47758870148822574,-0.062139748520506605,1,1,4,12,2
2,learned,0.2542077152952138,-0.09683194770430989,1,1,4,12,2
3,learned,0.22474962460582365,0.10782734411669678,1,1,4,12,2
4,learned,0.32312093270130604,-0.06447360537960768,1,1,4,12,2
5,learned,0.23561276706923134,-0.17918417751393867,1,1,4,12,2
6,learned,0.17934895214729102,-0.09816678871412889,1,1,4,12,2
7,learned,0.16058879414125413,0.1085892581797289,1,1,4,12,2
8,learned,0.2246420465092381,0.09567326162438897,1,1,4,12,2
1,learned,0.4512863674506227,-0.05653266788257351,1,1,4,13,2
2,learned,0.30689040828567293,-0.1657049570466967,1,1,4,13,2
3,learned,0.25657637132704864,0.15568498172601622,1,1,4,13,2
4,learned,0.29217678463503,-0.07896938316768323,1,1,4,13,2
5,learned,0.2316224755347157,-0.21354584147907318,1,1,4,13,2
6,learned,0.1739733883176613,-0.09401715487386385,1,1,4,13,2
7,learned,0.14191212836113942,0.06111338453503472,1,1,4,13,2
8,learned,0.218836834276003,0.03964749065576986,1,1,4,13,2
1,learned,0.48469981507680465,-0.044319403883223196,1,1,4,14,2
2,learned,0.3042481742405898,-0.20212120932864636,1,1,4,14,2
3,learned,0.2930656453836966,0.10603838451862099,1,1,4,14,2
4,learned,0.27686911707110473,-0.09388259537132763,1,1,4,14,2
5,learned,0.15488623091225906,-0.13581878856138774,1,1,4,14,2
6,learned,0.1866151377053032,-0.11730571731785717,1,1,4,14,2
7,learned,0.15605618293251347,0.05280063325306561,1,1,4,14,2
8,learned,0.243390350293358,0.07702895302591602,1,1,4,14,2
1,learned,0.49268868686501577,-0.024511643575161085,1,1,4,15,2
2,learned,0.32937288592260183,-0.26782632705631126,1,1,4,15,2
3,learned,0.33197056933814373,0.1093538233030525,1,1,4,15,2
4,learned,0.309503875714095,-0.013477987268906338,1,1,4,15,2
5,learned,0.16734716658296594,-0.11190093077476868,1,1,4,15,2
6,learned,0.17727180333084558,-0.11172115179346587,1,1,4,15,2
7,learned,0.17040455916115022,0.02777630173888626,1,1,4,15,2
8,learned,0.25684600523192974,0.05691330609492734,1,1,4,15,2
1,learned,0.5316159431804242,-0.057992233666698284,1,1,4,16,2
2,learned,0.2948635539002207,-0.25351007847884105,1,1,4,16,2
3,learned,0.432638560717625,0.14540359251795212,1,1,4,16,2
4,learned,0.30982759171603785,-0.060052922343434276,1,1,4,16,2
5,learned,0.1934617856588503,-0.15521091609971116,1,1,4,16,2
6,learned,0.12352977152374975,-0.07299277832771936,1,1,4,16,2
7,learned,0.1827567052286239,0.023674371366244187,1,1,4,16,2
8,learned,0.2720050660699943,-0.0046791402553348765,1,1,4,16,2
1,learned,0.5634258167869776,-0.09215143023480296,1,1,4,17,2
2,learned,0.2943798315854891,-0.24486147866911787,1,1,4,17,2
3,learned,0.4391036412955349,0.1413492744827577,1,1,4,17,2
4,learned,0.3072801916928842,-0.07996443018243057,1,1,4,17,2
5,learned,0.17804701255052505,-0.155326140256183,1,1,4,17,2
6,learned,0.1490094222870224,-0.0639225281137153,1,1,4,17,2
7,learned,0.1932865783216033,-0.013450237963566689,1,1,4,17,2
8,learned,0.2713685050271789,0.02637998298386275,1,1,4,17,2
1,learned,0.5864713148668298,-0.05578262745890224,1,1,4,18,2
2,learned,0.29114608323949426,-0.22908435136002345,1,1,4,18,2
3,learned,0.4642801223474817,0.06577815878075731,1,1,4,18,2
4,learned,0.34419404661973,-0.10505449376113926,1,1,4,18,2
5,learned,0.18504831897204804,-0.1459090019594821,1,1,4,18,2
6,learned,0.16146049963371328,-0.09819602167090755,1,1,4,18,2
7,learned,0.1928604312344537,0.020141706989006893,1,1,4,18,2
8,learned,0.33524382133097924,0.01069992267276812,1,1,4,18,2
1,learned,0.5700774412981434,-0.11499874571053856,1,1,4,19,2
2,learned,0.2987250974400357,-0.18747177826943595,1,1,4,19,2
3,learned,0.4649719837064008,0.14371598012668985,1,1,4,19,2
4,learned,0.34407993627107136,-0.11398949203066286,1,1,4,19,2
5,learned,0.20078194671699465,-0.1502562830734131,1,1,4,19,2
6,learned,0.17672041948998607,-0.08395442374575095,1,1,4,19,2
7,learned,0.2140992643862986,0.05018053210438544,1,1,4,19,2
8,learned,0.36879479104695434,0.025034003725810883,1,1,4,19,2
1,learned,0.6002071231692891,-0.09739543447427274,1,1,4,20,2
2,learned,0.31530432591427854,-0.22702222166785796,1,1,4,20,2
3,learned,0.47271474896939847,0.14754360356595753,1,1,4,20,2
4,learned,0.3700804593264572,-0.12510460043908905,1,1,4,20,2
5,learned,0.21504054460287686,-0.1679087869253399,1,1,4,20,2
6,learned,0.17863380667787615,-0.1445214606465498,1,1,4,20,2
7,learned,0.2697876878659412,0.0517430645129901,1,1,4,20,2
8,learned,0.40134946336650384,0.010504062488643967,1,1,4,20,2
1,learned,0.607575315901027,-0.08103260098728186,1,1,4,21,2
2,learned,0.32003384147292224,-0.22970599636416258,1,1,4,21,2
3,learned,0.4410900144110583,0.11411467999155335,1,1,4,21,2
4,learned,0.3167229932871788,-0.12258230218426865,1,1,4,21,2
5,learned,0.2080715984479325,-0.16136253242230353,1,1,4,21,2
6,learned,0.1892611423123053,-0.10263176987283128,1,1,4,21,2
7,learned,0.28077617231059304,0.05313562708030367,1,1,4,21,2
8,learned,0.36320757249115393,-0.052544565574305716,1,1,4,21,2
1,learned,0.6412893207206324,-0.08265166258844997,1,1,4,22,2
2,learned,0.2882699981223394,-0.2035964935080808,1,1,4,22,2
3,learned,0.44076887805764897,0.11850293461637913,1,1,4,22,2
4,learned,0.31078973779240915,-0.1085906487314452,1,1,4,22,2
5,learned,0.251169898203367,-0.21277524097812878,1,1,4,22,2
6,learned,0.22477227548002154,-0.11229158053151349,1,1,4,22,2
7,learned,0.2424235436948842,0.08258575434233431,1,1,4,22,2
8,learned,0.334448223946617,-0.05585244316230277,1,1,4,22,2
1,learned,0.6706743212433992,-0.11710421584395007,1,1,4,23,2
2,learned,0.2560082611960287,-0.197346219315061,1,1,4,23,2
3,learned,0.4611712913128029,0.13873925507013324,1,1,4,23,2
4,learned,0.2479617516795058,-0.07814759302772818,1,1,4,23,2
5,learned,0.2106580945624048,-0.13503829644807858,1,1,4,23,2
6,learned,0.20015814198774406,-0.13798037055019685,1,1,4,23,2
7,learned,0.2500575967322919,0.09097064189069128,1,1,4,23,2
8,learned,0.35251749728605386,-0.024503854283250387,1,1,4,23,2
1,learned,0.7040797074609296,-0.0512151767929204,1,1,4,24,2
2,learned,0.2870492275536869,-0.19346600059907654,1,1,4,24,2
3,learned,0.4563894580887594,0.13462534368339146,1,1,4,24,2
4,learned,0.2932997301095299,-0.05361450672445841,1,1,4,24,2
5,learned,0.20621859499295625,-0.13471388874374585,1,1,4,24,2
6,learned,0.1790930493675904,-0.10979196466421405,1,1,4,24,2
7,learned,0.2654080889612981,0.096088597544464,1,1,4,24,2
8,learned,0.32471797249034584,-0.013531996454552775,1,1,4,24,2
1,learned,0.7256601074421234,0.021379464077193447,1,1,4,25,2
2,learned,0.33617368151984134,-0.17239094409522687,1,1,4,25,2
3,learned,0.4199323707102704,0.13721649302688957,1,1,4,25,2
4,learned,0.2922629206857913,-0.056012027514774694,1,1,4,25,2
5,learned,0.22974166611489055,-0.21304690544986055,1,1,4,25,2
6,learned,0.15222832363365496,-0.13429816623859397,1,1,4,25,2
7,learned,0.2588297186963249,0.10030452891859803,1,1,4,25,2
8,learned,0.3308574139609508,-0.006088829830359688,1,1,4,25,2
1,learned,0.0,0.0,1,2,4,0,2
2,learned,0.0,0.0,1,2,4,0,2
3,learned,0.0,0.0,1,2,4,0,2
4,learned,0.0,0.0,1,2,4,0,2
5,learned,0.0,0.0,1,2,4,0,2
6,learned,0.0,0.0,1,2,4,0,2
7,learned,0.0,0.0,1,2,4,0,2
8,learned,0.0,0.0,1,2,4,0,2
1,learned,0.08705475307399578,-0.001207301588497512,1,2,4,1,2
2,learned,0.09916477563911602,-0.006649742071565438,1,2,4,1,2
3,learned,0.08107277083207752,0.024970171691603697,1,2,4,1,2
4,learned,0.09145494963135237,-0.031236061453399595,1,2,4,1,2
5,learned,0.03137125329336686,-0.015941007371682307,1,2,4,1,2
6,learned,0.08185406235494992,-0.028048627672309326,1,2,4,1,2
7,learned,0.12998349294876882,0.047898591021345,1,2,4,1,2
8,learned,0.10023414038007636,0.0017950892886103402,1,2,4,1,2
1,learned,0.12446548186319573,-0.028684864475326026,1,2,4,2,2
2,learned,0.10897587137355394,-0.023554621309964524,1,2,4,2,2
3,learned,0.10070288597214473,0.03142575707472462,1,2,4,2,2
4,learned,0.15749253573173433,-0.02097544960734893,1,2,4,2,2
5,learned,0.0889931679606162,-0.02768788151019093,1,2,4,2,2
6,learned,0.10569552724121303,-0.04952678609157154,1,2,4,2,2
7,learned,0.12029244747870191,-0.0014982712769830292,1,2,4,2,2
8,learned,0.05725592274628984,0.05549826623542572,1,2,4,2,2
1,learned,0.14894919662041994,0.09492146716117743,1,2,4,3,2
2,learned,0.116812678108807,-0.10486490730017567,1,2,4,3,2
3,learned,0.11143125194144265,0.041909763242517876,1,2,4,3,2
4,learned,0.11643383914889262,0.014091150597189211,1,2,4,3,2
5,learned,0.09361578966544139,-0.04204188679365312,1,2,4,3,2
6,learned,0.09722683836134788,-0.032724216706120704,1,2,4,3,2
7,learned,0.1810195321774085,0.07208833678360162,1,2,4,3,2
8,learned,0.1223476146527528,0.10113574198036315,1,2,4,3,2
1,learned,0.1324223857902589,0.058497224072870876,1,2,4,4,2
2,learned,0.15866422257914525,-0.06526302170837626,1,2,4,4,2
3,learned,0.1576319062688955,0.09407101218159662,1,2,4,4,2
4,learned,0.10969704883030262,0.0021322612431773982,1,2,4,4,2
5,learned,0.07835837454716241,-0.028866175379627892,1,2,4,4,2
6,learned,0.10127311134304763,-0.03394462266121072,1,2,4,4,2
7,learned,0.1840816738753071,0.026952596679257278,1,2,4,4,2
8,learned,0.17492333159628232,0.10514242910868404,1,2,4,4,2
1,learned,0.1421367106768378,0.03497697498006978,1,2,4,5,2
2,learned,0.16712853881548873,-0.10514183093190926,1,2,4,5,2
3,learned,0.13121773761278707,0.034145598571046744,1,2,4,5,2
4,learned,0.10746099401839523,0.021131655105408584,1,2,4,5,2
5,learned,0.08955973423971397,-0.03900982680050751,1,2,4,5,2
6,learned,0.0862872719959312,-0.01444080037439819,1,2,4,5,2
7,learned,0.20321124199175428,0.09716790981695062,1,2,4,5,2
8,learned,0.22371517364049037,0.09477709520361491,1,2,4,5,2
1,learned,0.20794108923121718,0.04699273858326809,1,2,4,6,2
2,learned,0.21761577281210864,-0.06245032229121149,1,2,4,6,2
3,learned,0.11697829208288653,0.0466458157305444,1,2,4,6,2
4,learned,0.11741397519222202,0.039899492403813436,1,2,4,6,2
5,learned,0.09735556327429407,-0.06716969763393088,1,2,4,6,2
6,learned,0.14044397509399253,-0.07735385304281753,1,2,4,6,2
7,learned,0.21391579602666638,0.057902172016226265,1,2,4,6,2
8,learned,0.21536681551007594,0.18106652996373146,1,2,4,6,2
1,learned,0.24911393651662234,0.08406336892269045,1,2,4,7,2
2,learned,0.24224603803314151,-0.06112549874507238,1,2,4,7,2
3,learned,0.08223325980348936,0.011310482639228313,1,2,4,7,2
4,learned,0.12201335056460605,-0.02276850390522918,1,2,4,7,2
5,learned,0.18964923969105396,-0.1522487116086919,1,2,4,7,2
6,learned,0.19537415961526586,-0.11412855832748675,1,2,4,7,2
7,learned,0.22250945789453003,0.07896747172971719,1,2,4,7,2
8,learned,0.17422935408863546,0.11494420777714769,1,2,4,7,2
1,learned,0.25002706777727535,0.10062641484366665,1,2,4,8,2
2,learned,0.29587415446292153,-0.05481836015481849,1,2,4,8,2
3,learned,0.10682866756118524,0.020813997736539684,1,2,4,8,2
4,learned,0.15231938179061813,-0.07061360366728825,1,2,4,8,2
5,learned,0.1860087721380566,-0.14894244110846444,1,2,4,8,2
6,learned,0.2362209444821562,-0.13950340201434996,1,2,4,8,2
7,learned,0.2384988389614907,0.06729389822664208,1,2,4,8,2
8,learned,0.19069296776255065,0.14122441158556928,1,2,4,8,2
1,learned,0.2542421249806429,0.06020268142745847,1,2,4,9,2
2,learned,0.2891093389007406,-0.12944625256640127,1,2,4,9,2
3,learned,0.11123291595094875,-0.011215241933837695,1,2,4,9,2
4,learned,0.09546731198509498,-0.06432560930376977,1,2,4,9,2
5,learned,0.20404197878426028,-0.18032816856666567,1,2,4,9,2
6,learned,0.2310955504092299,-0.12061305522625462,1,2,4,9,2
7,learned,0.2637998218109383,0.15866181854055283,1,2,4,9,2
8,learned,0.2605656504740419,0.13240419037760986,1,2,4,9,2
1,learned,0.28183428224444274,0.09970834523839828,1,2,4,10,2
2,learned,0.29996987637283434,-0.11616544280374459,1,2,4,10,2
3,learned,0.07715725139070735,-0.01362070985931852,1,2,4,10,2
4,learned,0.1163495288797422,-0.0698313097359197,1,2,4,10,2
5,learned,0.15931763220718434,-0.09593382046396684,1,2,4,10,2
6,learned,0.251121242788518,-0.1441445774565568,1,2,4,10,2
7,learned,0.2582877941850944,0.2102134638217227,1,2,4,10,2
8,learned,0.2756363591822122,0.1780173974624192,1,2,4,10,2
1,learned,0.3460607584906703,0.06696415949491355,1,2,4,11,2
2,learned,0.2735325547591655,-0.13774985895227704,1,2,4,11,2
3,learned,0.07675577215173922,-0.022041731758778486,1,2,4,11,2
4,learned,0.12734065679724926,-0.105678706154779,1,2,4,11,2
5,learned,0.17809709872650487,-0.1002488440220654,1,2,4,11,2
6,learned,0.26686518492235706,-0.15919065282549072,1,2,4,11,2
7,learned,0.26879937808996685,0.23424007121216217,1,2,4,11,2
8,learned,0.3171884257715385,0.17713180336745107,1,2,4,11,2
1,learned,0.40076632779261795,0.001692733052660586,1,2,4,12,2
2,learned,0.26671430217631975,-0.12352402285536074,1,2,4,12,2
3,learned,0.08742322072498813,-0.037072148216244334,1,2,4,12,2
4,learned,0.10236848139631434,-0.09821365749965298,1,2,4,12,2
5,learned,0.18185858028331886,-0.10961082608700004,1,2,4,12,2
6,learned,0.24430149244370963,-0.1566416404326939,1,2,4,12,2
7,learned,0.29443906922895285,0.26504371835960305,1,2,4,12,2
8,learned,0.31234789374963123,0.17751524918007885,1,2,4,12,2
1,learned,0.38299986524585433,0.003096168874241287,1,2,4,13,2
2,learned,0.2695853162473846,-0.12032043451575586,1,2,4,13,2
3,learned,0.1214296827533651,-0.0032730240464177787,1,2,4,13,2
4,learned,0.15657543258048723,-0.11381498333721064,1,2,4,13,2
5,learned,0.18621645759498698,-0.16542473523225742,1,2,4,13,2
6,learned,0.27513955291386494,-0.15551105000761156,1,2,4,13,2
7,learned,0.33296016201353074,0.2576378666615369,1,2,4,13,2
8,learned,0.3328009367112641,0.21545365438386666,1,2,4,13,2
1,learned,0.41441475956064455,0.0553345025116065,1,2,4,14,2
2,learned,0.30294335409814743,-0.10178789740829616,1,2,4,14,2
3,learned,0.16968709657915781,-0.015989494115501712,1,2,4,14,2
4,learned,0.14030128125233288,-0.11016386083016244,1,2,4,14,2
5,learned,0.1638406898281498,-0.11070091606662934,1,2,4,14,2
6,learned,0.24827190949900763,-0.15021439851634705,1,2,4,14,2
7,learned,0.3227483711360291,0.24556593905991186,1,2,4,14,2
8,learned,0.31060863950663614,0.150726316037174,1,2,4,14,2
1,learned,0.4281737190321523,-0.017374142222616212,1,2,4,15,2
2,learned,0.308856453954177,-0.1100240048519748,1,2,4,15,2
3,learned,0.19519725917164843,0.020252691553635627,1,2,4,15,2
4,learned,0.18643069772460494,-0.13328225014791611,1,2,4,15,2
5,learned,0.18644887165146387,-0.14290474315728274,1,2,4,15,2
6,learned,0.2714386292844514,-0.11743798067864653,1,2,4,15,2
7,learned,0.3612439622362634,0.291806253641879,1,2,4,15,2
8,learned,0.39626620673827173,0.17975111418031087,1,2,4,15,2
1,learned,0.4914031340171766,-0.02789062453119076,1,2,4,16,2
2,learned,0.39278677331796497,-0.09068404509004203,1,2,4,16,2
3,learned,0.15032865156615888,-0.06266901544672093,1,2,4,16,2
4,learned,0.20226794946197135,-0.12212542168937643,1,2,4,16,2
5,learned,0.1720982906601251,-0.12751498724774896,1,2,4,16,2
6,learned,0.2681608397149422,-0.11603149689387547,1,2,4,16,2
7,learned,0.35763693739175006,0.29975417566628065,1,2,4,16,2
8,learned,0.40743619198070385,0.24033072506607195,1,2,4,16,2
1,learned,0.5053518619914862,-0.03437024009045227,1,2,4,17,2
2,learned,0.40438540060437644,-0.11614645091986144,1,2,4,17,2
3,learned,0.139580072248575,-0.07659163385923824,1,2,4,17,2
4,learned,0.2045951298574987,-0.13810458257449396,1,2,4,17,2
5,learned,0.1823689778430008,-0.10983435118176733,1,2,4,17,2
6,learned,0.2612662050484662,-0.13692880109034514,1,2,4,17,2
7,learned,0.33655654558055126,0.3152858676064073,1,2,4,17,2
8,learned,0.3224653830663399,0.2096829163063129,1,2,4,17,2
1,learned,0.5696747722885634,0.003485617201394023,1,2,4,18,2
2,learned,0.3501973798750853,-0.13984499292676023,1,2,4,18,2
3,learned,0.1450822985287833,-0.1178070228155385,1,2,4,18,2
4,learned,0.20253637394068477,-0.15299180005830795,1,2,4,18,2
5,learned,0.19091862130239456,-0.13634692103784485,1,2,4,18,2
6,learned,0.25862861434449747,-0.13872402223516936,1,2,4,18,2
7,learned,0.37113393848860776,0.32755469652215286,1,2,4,18,2
8,learned,0.2980170023758284,0.19211111811210632,1,2,4,18,2
1,learned,0.5455816195898,-0.02228721582565099,1,2,4,19,2
2,learned,0.35187299181994924,-0.13864733027031756,1,2,4,19,2
3,learned,0.13192484008918648,-0.08559057537061635,1,2,4,19,2
4,learned,0.22866024110917962,-0.15534174132611836,1,2,4,19,2
5,learned,0.200385572256711,-0.10158838168680474,1,2,4,19,2
6,learned,0.2716470533921874,-0.12894379394560396,1,2,4,19,2
7,learned,0.3925381619962906,0.3407899270161895,1,2,4,19,2
8,learned,0.2872694359500118,0.15502485207024236,1,2,4,19,2
1,learned,0.5749824551022027,-0.05910138176574778,1,2,4,20,2
2,learned,0.37511902727863256,-0.16112833453954495,1,2,4,20,2
3,learned,0.14853613079187486,-0.05486791318609378,1,2,4,20,2
4,learned,0.2303390150070146,-0.1728029734520491,1,2,4,20,2
5,learned,0.23116756133011007,-0.08544812628446134,1,2,4,20,2
6,learned,0.3311398185423027,-0.18730163267617003,1,2,4,20,2
7,learned,0.4015494949479977,0.37898970172014423,1,2,4,20,2
8,learned,0.33640378879017785,0.14803978900591605,1,2,4,20,2
1,learned,0.6194548371649526,0.0030234061293149678,1,2,4,21,2
2,learned,0.3854170027898786,-0.12533690171592207,1,2,4,21,2
3,learned,0.14427727027824655,-0.0795864446847563,1,2,4,21,2
4,learned,0.23654185724730542,-0.18230702631351636,1,2,4,21,2
5,learned,0.22223820952493023,-0.05182374727144757,1,2,4,21,2
6,learned,0.29300717089892836,-0.16163953084486798,1,2,4,21,2
7,learned,0.41418062373506603,0.383838002737679,1,2,4,21,2
8,learned,0.3456871535858358,0.19361950153373086,1,2,4,21,2
1,learned,0.6216586960138768,-0.029658876646602023,1,2,4,22,2
2,learned,0.4256872010317611,-0.07077605592756402,1,2,4,22,2
3,learned,0.10737356865150904,-0.0886447412336458,1,2,4,22,2
4,learned,0.22692352650070102,-0.16444221017819927,1,2,4,22,2
5,learned,0.21264184703488578,0.0019308688244599678,1,2,4,22,2
6,learned,0.3252815968913131,-0.1369083174465176,1,2,4,22,2
7,learned,0.4110758111958845,0.38074951943098195,1,2,4,22,2
8,learned,0.39256962198546574,0.14523713884991257,1,2,4,22,2
1,learned,0.5744453799353567,-0.08340952001908437,1,2,4,23,2
2,learned,0.4106291730145004,-0.05171511687218959,1,2,4,23,2
3,learned,0.12194590066110134,-0.08287267501208379,1,2,4,23,2
4,learned,0.22928781715515378,-0.14585472593393467,1,2,4,23,2
5,learned,0.2605487620170494,-0.03382599489352768,1,2,4,23,2
6,learned,0.29651407277787356,-0.1145028195080084,1,2,4,23,2
